49.4253         49,4253
49.8938         49,8938
50.1114         50,1114
48.0516         48,0516
50.0741         50,0741
51.0369         51,0369
50.1275         50,1275
49.4076         49,4076
48.8436         48,8436
50.0515         50,0515
49.5135         49,5135
49.1620         49,1620
48.9374         48,9374
49.9711         49,9711
48.7202         48,7202
49.8247         49,8247
50.1084         50,1084
51.4182         51,4182
51.4125         51,4125
50.2377         50,2377
48.1690         48,1690
49.5034         49,5034
49.9220         49,9220
48.4747         48,4747
49.6117         49,6117
49.9590         49,9590
50.1594         50,1594
48.9992         48,9992
49.7290         49,7290
50.3634         50,3634
48.3393         48,3393
51.4867         51,4867
51.0309         51,0309
50.4354         50,4354
48.8571         48,8571
48.7886         48,7886
49.8534         49,8534
49.1152         49,1152
49.5542         49,5542
49.2709         49,2709
49.3299         49,3299
50.1885         50,1885
49.5880         49,5880
49.7780         49,7780
51.5192         51,5192
50.1953         50,1953
48.2369         48,2369
50.6620         50,6620
50.5801         50,5801
50.2197         50,2197
48.7279         48,7279
50.2192         50,2192
48.8770         48,8770
51.6766         51,6766
49.7381         49,7381
50.7252         50,7252
50.1496         50,1496
48.7878         48,7878
47.3688         47,3688
49.4945         49,4945
49.3731         49,3731
51.3858         51,3858
50.3063         50,3063
49.3629         49,3629
49.7866         49,7866
51.6612         51,6612
48.9947         48,9947
48.4613         48,4613
51.2920         51,2920
50.3705         50,3705
48.5153         48,5153
49.7427         49,7427
50.0112         50,0112
51.1269         51,1269
49.3919         49,3919
49.8645         49,8645
48.5870         48,5870
50.7446         50,7446
48.8627         48,8627
50.0126         50,0126
49.0289         49,0289
50.0325         50,0325
50.9029         50,9029
51.4327         51,4327
51.3385         51,3385
47.5960         47,5960
49.0840         49,0840
50.3126         50,3126
50.3419         50,3419
50.1677         50,1677
49.7998         49,7998
49.9654         49,9654
50.1771         50,1771
50.2188         50,2188
49.2503         49,2503
50.0955         50,0955
51.3982         51,3982
51.4799         51,4799
50.6154         50,6154
48.7252         48,7252
51.6988         51,6988
50.9660         50,9660
49.4054         49,4054
50.2083         50,2083
51.0617         51,0617
51.4624         51,4624
50.1650         50,1650
49.9202         49,9202
49.7357         49,7357
51.1069         51,1069
49.7426         49,7426
49.9183         49,9183
50.4338         50,4338
49.5199         49,5199
49.8772         49,8772
49.7424         49,7424
49.3329         49,3329
48.0290         48,0290
51.2142         51,2142
47.9012         47,9012
51.5345         51,5345
50.3948         50,3948
49.9038         49,9038
49.2894         49,2894
50.0600         50,0600
49.1300         49,1300
50.4163         50,4163
49.3836         49,3836
48.3892         48,3892
47.6674         47,6674
49.8787         49,8787
48.6402         48,6402
48.2256         48,2256
50.7757         50,7757
51.1481         51,1481
48.6460         48,6460
49.0778         49,0778
49.8422         49,8422
50.2569         50,2569
49.7059         49,7059
49.6082         49,6082
50.0042         50,0042
50.6714         50,6714
49.5576         49,5576
49.8114         49,8114
51.0919         51,0919
49.9777         49,9777
49.4273         49,4273
49.3450         49,3450
50.4551         50,4551
51.7419         51,7419
48.7739         48,7739
49.5689         49,5689
50.6242         50,6242
50.5780         50,5780
49.8291         49,8291
48.8977         48,8977
50.7990         50,7990
49.7673         49,7673
50.1731         50,1731
49.4887         49,4887
52.3249         52,3249
50.3129         50,3129
50.3810         50,3810
51.0303         51,0303
52.2125         52,2125
50.1006         50,1006
52.7586         52,7586
51.1010         51,1010
50.5882         50,5882
50.5958         50,5958
47.4562         47,4562
50.5763         50,5763
48.6262         48,6262
50.4524         50,4524
47.4535         47,4535
53.1301         53,1301
48.0159         48,0159
51.1509         51,1509
51.7791         51,7791
48.8928         48,8928
52.6278         52,6278
49.2269         49,2269
50.7207         50,7207
51.0196         51,0196
49.5447         49,5447
49.2337         49,2337
49.9499         49,9499
50.0039         50,0039
51.0462         51,0462
49.2152         49,2152
50.1783         50,1783
49.4333         49,4333
50.1146         50,1146
50.8042         50,8042
48.4481         48,4481
51.4490         51,4490
50.1261         50,1261
50.1921         50,1921
50.1411         50,1411
50.6667         50,6667
50.5692         50,5692
50.0124         50,0124
51.3026         51,3026
49.6245         49,6245
50.5192         50,5192
51.6769         51,6769
49.7489         49,7489
50.4580         50,4580
47.3025         47,3025
50.0860         50,0860
50.1225         50,1225
50.1703         50,1703
49.5426         49,5426
50.0754         50,0754
49.4098         49,4098
48.5967         48,5967
48.7587         48,7587
48.6233         48,6233
48.0705         48,0705
49.8624         49,8624
49.8814         49,8814
51.1690         51,1690
49.8021         49,8021
50.4520         50,4520
51.2560         51,2560
48.7871         48,7871
52.6863         52,6863
47.8791         47,8791
48.5374         48,5374
50.8264         50,8264
49.9670         49,9670
50.0347         50,0347
50.5021         50,5021
50.9177         50,9177
50.5432         50,5432
49.6569         49,6569
49.4033         49,4033
48.6715         48,6715
49.8375         49,8375
49.6207         49,6207
50.1552         50,1552
50.0026         50,0026
48.8492         48,8492
48.3618         48,3618
49.0609         49,0609
51.2236         51,2236
49.3478         49,3478
48.7913         48,7913
50.7281         50,7281
49.6994         49,6994
48.6769         48,6769
50.5774         50,5774
50.4321         50,4321
50.1125         50,1125
47.9027         47,9027
50.8228         50,8228
51.1705         51,1705
51.9422         51,9422
51.0656         51,0656
50.0848         50,0848
50.5159         50,5159
51.1847         51,1847
48.7570         48,7570
50.5871         50,5871
50.8192         50,8192
49.5478         49,5478
49.6190         49,6190
50.2980         50,2980
49.9476         49,9476
50.1641         50,1641
51.2783         51,2783
48.5625         48,5625
49.6341         49,6341
49.9275         49,9275
50.9355         50,9355
48.1962         48,1962
51.1390         51,1390
49.3738         49,3738
49.7353         49,7353
49.8107         49,8107
50.2454         50,2454
49.2195         49,2195
49.1387         49,1387
49.3297         49,3297
49.6519         49,6519
52.0569         52,0569
51.2005         51,2005
50.4640         50,4640
49.8394         49,8394
48.1881         48,1881
50.8011         50,8011
49.6709         49,6709
50.6853         50,6853
48.9389         48,9389
50.7411         50,7411
49.9226         49,9226
49.1692         49,1692
50.9864         50,9864
48.8771         48,8771
49.9491         49,9491
50.4705         50,4705
50.9372         50,9372
49.0417         49,0417
49.9376         49,9376
48.6116         48,6116
50.4496         50,4496
50.0904         50,0904
48.9431         48,9431
48.0271         48,0271
51.8063         51,8063
48.1176         48,1176
49.2682         49,2682
49.9390         49,9390
49.8531         49,8531
50.1564         50,1564
50.3307         50,3307
51.4624         51,4624
49.3862         49,3862
50.2265         50,2265
50.9922         50,9922
50.7090         50,7090
50.4244         50,4244
50.5484         50,5484
51.7602         51,7602
49.6943         49,6943
49.8418         49,8418
51.3345         51,3345
49.2120         49,2120
50.0602         50,0602
50.2889         50,2889
49.5261         49,5261
50.1913         50,1913
50.3788         50,3788
50.7867         50,7867
47.6870         47,6870
50.3967         50,3967
49.3714         49,3714
51.2126         51,2126
52.0022         52,0022
50.9007         50,9007
49.6780         49,6780
50.5223         50,5223
49.1948         49,1948
49.7412         49,7412
50.9712         50,9712
48.9903         48,9903
52.0448         52,0448
49.9198         49,9198
49.4544         49,4544
48.6324         48,6324
48.5394         48,5394
49.0157         49,0157
51.2307         51,2307
47.2258         47,2258
50.9994         50,9994
50.6054         50,6054
48.3370         48,3370
49.7758         49,7758
49.4600         49,4600
50.0507         50,0507
50.3184         50,3184
49.9146         49,9146
50.8068         50,8068
48.1813         48,1813
48.9944         48,9944
50.0184         50,0184
48.6342         48,6342
51.7367         51,7367
50.6046         50,6046
49.1856         49,1856
50.5560         50,5560
50.4430         50,4430
50.9749         50,9749
50.7753         50,7753
49.9473         49,9473
50.2545         50,2545
49.1520         49,1520
49.4278         49,4278
49.6834         49,6834
50.4035         50,4035
50.1218         50,1218
49.5340         49,5340
51.5631         51,5631
51.7077         51,7077
50.7695         50,7695
50.2553         50,2553
49.6737         49,6737
48.9770         48,9770
49.5304         49,5304
48.7665         48,7665
50.3045         50,3045
50.4814         50,4814
50.2292         50,2292
50.5941         50,5941
50.9677         50,9677
50.5764         50,5764
48.6221         48,6221
50.4086         50,4086
49.9381         49,9381
50.0514         50,0514
49.0759         49,0759
49.7220         49,7220
49.9900         49,9900
51.8248         51,8248
50.5823         50,5823
50.8359         50,8359
49.6997         49,6997
50.9117         50,9117
48.5606         48,5606
50.6087         50,6087
51.5967         51,5967
49.1491         49,1491
49.8646         49,8646
50.3504         50,3504
48.9829         48,9829
50.6112         50,6112
50.5182         50,5182
50.6469         50,6469
49.9869         49,9869
50.2337         50,2337
50.9890         50,9890
48.4985         48,4985
48.6242         48,6242
48.5082         48,5082
52.0653         52,0653
49.9618         49,9618
50.0551         50,0551
50.5762         50,5762
50.9998         50,9998
49.2450         49,2450
49.5352         49,5352
51.3315         51,3315
49.0656         49,0656
49.0861         49,0861
48.4543         48,4543
48.8850         48,8850
49.9861         49,9861
50.8885         50,8885
51.4414         51,4414
48.0614         48,0614
51.1837         51,1837
50.1708         50,1708
49.6737         49,6737
49.7572         49,7572
49.2904         49,2904
50.7946         50,7946
51.5949         51,5949
49.5114         49,5114
50.0841         50,0841
49.1448         49,1448
50.8414         50,8414
51.6300         51,6300
50.6138         50,6138
49.1925         49,1925
49.7024         49,7024
49.6145         49,6145
49.8018         49,8018
49.2172         49,2172
49.0350         49,0350
49.5216         49,5216
49.3788         49,3788
49.6875         49,6875
50.6714         50,6714
47.4567         47,4567
50.7940         50,7940
51.1112         51,1112
50.2373         50,2373
50.4814         50,4814
50.4087         50,4087
50.7180         50,7180
50.5861         50,5861
50.3769         50,3769
50.0274         50,0274
50.4482         50,4482
50.0620         50,0620
51.1578         51,1578
49.8016         49,8016
48.8443         48,8443
49.9316         49,9316
49.3269         49,3269
51.1876         51,1876
51.6824         51,6824
48.4516         48,4516
50.4349         50,4349
51.0213         51,0213
51.2899         51,2899
49.6627         49,6627
48.4638         48,4638
50.7565         50,7565
49.3144         49,3144
50.7235         50,7235
49.1110         49,1110
50.0222         50,0222
50.5823         50,5823
51.5465         51,5465
49.9452         49,9452
48.5121         48,5121
51.8214         51,8214
48.8511         48,8511
49.9648         49,9648
49.0003         49,0003
50.6141         50,6141
47.8198         47,8198
50.6333         50,6333
49.1973         49,1973
50.1254         50,1254
51.0474         51,0474
52.0781         52,0781
50.0889         50,0889
50.2119         50,2119
49.3618         49,3618
49.9014         49,9014
52.3156         52,3156
51.4945         51,4945
49.5593         49,5593
51.0210         51,0210
49.5724         49,5724
48.9321         48,9321
48.8091         48,8091
50.4462         50,4462
50.9756         50,9756
47.9686         47,9686
49.4875         49,4875
50.7032         50,7032
49.1130         49,1130
50.3575         50,3575
50.5798         50,5798
48.6366         48,6366
49.9040         49,9040
46.8327         46,8327
48.4402         48,4402
50.0423         50,0423
50.0588         50,0588
50.2071         50,2071
49.8914         49,8914
51.0177         51,0177
49.7635         49,7635
51.0346         51,0346
50.1635         50,1635
49.7122         49,7122
49.8912         49,8912
50.5021         50,5021
50.9798         50,9798
50.5071         50,5071
50.4518         50,4518
49.2448         49,2448
50.5892         50,5892
49.3132         49,3132
49.6628         49,6628
50.7552         50,7552
48.7615         48,7615
50.3706         50,3706
49.9083         49,9083
49.6077         49,6077
50.2718         50,2718
49.0156         49,0156
50.7254         50,7254
49.8488         49,8488
50.0728         50,0728
48.4775         48,4775
49.2900         49,2900
49.6731         49,6731
49.3870         49,3870
50.2856         50,2856
50.6044         50,6044
50.6039         50,6039
50.3451         50,3451
49.0585         49,0585
49.6682         49,6682
51.4818         51,4818
48.5884         48,5884
47.9984         47,9984
48.7230         48,7230
50.6788         50,6788
51.1253         51,1253
50.9871         50,9871
50.7096         50,7096
48.1057         48,1057
48.7363         48,7363
48.6475         48,6475
50.1644         50,1644
49.5022         49,5022
49.9216         49,9216
49.1020         49,1020
49.1268         49,1268
48.9915         48,9915
47.1682         47,1682
49.5867         49,5867
52.1389         52,1389
51.8054         51,8054
49.7175         49,7175
51.9250         51,9250
48.9147         48,9147
47.6314         47,6314
48.3102         48,3102
52.9855         52,9855
49.4353         49,4353
48.7795         48,7795
50.6035         50,6035
48.9791         48,9791
51.2240         51,2240
49.8847         49,8847
51.0875         51,0875
49.6545         49,6545
48.8018         48,8018
49.7200         49,7200
49.9507         49,9507
50.0067         50,0067
49.9384         49,9384
51.3345         51,3345
50.5985         50,5985
49.9667         49,9667
50.9668         50,9668
49.6395         49,6395
50.0162         50,0162
49.9514         49,9514
49.9967         49,9967
49.1774         49,1774
50.6709         50,6709
49.6562         49,6562
49.0626         49,0626
51.4884         51,4884
50.2857         50,2857
49.3644         49,3644
50.8561         50,8561
52.6420         52,6420
49.6440         49,6440
48.6985         48,6985
51.4544         51,4544
48.6478         48,6478
49.8274         49,8274
50.9009         50,9009
51.3326         51,3326
49.1840         49,1840
51.2590         51,2590
48.1915         48,1915
51.1642         51,1642
50.7687         50,7687
48.6108         48,6108
50.2526         50,2526
49.2332         49,2332
50.8060         50,8060
50.7897         50,7897
50.3117         50,3117
51.4075         51,4075
49.7962         49,7962
48.2949         48,2949
49.2991         49,2991
48.8727         48,8727
51.2595         51,2595
49.2902         49,2902
50.9374         50,9374
49.4430         49,4430
51.5372         51,5372
49.2507         49,2507
49.7672         49,7672
50.0293         50,0293
48.5090         48,5090
50.9498         50,9498
49.9614         49,9614
50.3054         50,3054
50.0941         50,0941
49.1605         49,1605
51.0923         51,0923
49.5214         49,5214
50.2034         50,2034
49.7329         49,7329
49.9979         49,9979
49.8778         49,8778
52.1151         52,1151
50.5339         50,5339
49.9107         49,9107
48.8564         48,8564
49.7464         49,7464
48.8922         48,8922
51.6608         51,6608
50.8490         50,8490
50.5196         50,5196
48.8338         48,8338
49.2448         49,2448
49.5881         49,5881
50.1961         50,1961
50.5489         50,5489
51.0641         51,0641
51.0537         51,0537
50.2786         50,2786
49.6700         49,6700
49.1617         49,1617
49.1833         49,1833
49.9615         49,9615
49.1967         49,1967
49.8094         49,8094
48.2215         48,2215
50.5146         50,5146
49.4932         49,4932
49.8922         49,8922
50.4009         50,4009
49.2789         49,2789
50.3455         50,3455
50.1388         50,1388
50.2045         50,2045
50.6018         50,6018
48.6430         48,6430
49.1433         49,1433
49.8566         49,8566
52.9245         52,9245
49.8177         49,8177
49.4027         49,4027
50.8995         50,8995
50.3030         50,3030
50.3199         50,3199
50.3748         50,3748
49.1491         49,1491
50.0236         50,0236
49.9596         49,9596
50.0361         50,0361
51.0302         51,0302
50.7295         50,7295
50.6869         50,6869
47.2124         47,2124
48.4298         48,4298
51.5337         51,5337
50.6326         50,6326
51.0372         51,0372
50.2878         50,2878
49.8687         49,8687
50.3821         50,3821
49.1411         49,1411
48.6120         48,6120
50.1878         50,1878
50.0459         50,0459
48.8256         48,8256
51.0423         51,0423
49.6031         49,6031
49.2345         49,2345
48.6491         48,6491
49.2794         49,2794
48.9198         48,9198
49.4767         49,4767
50.4237         50,4237
48.7704         48,7704
50.5309         50,5309
50.0633         50,0633
48.8924         48,8924
51.7829         51,7829
48.6753         48,6753
50.3125         50,3125
49.2632         49,2632
49.9487         49,9487
49.8890         49,8890
50.2766         50,2766
49.4123         49,4123
50.0801         50,0801
50.8576         50,8576
49.3324         49,3324
49.6603         49,6603
51.4039         51,4039
48.6098         48,6098
49.6726         49,6726
48.3047         48,3047
50.2631         50,2631
51.2520         51,2520
49.3235         49,3235
51.0021         51,0021
50.8073         50,8073
50.6965         50,6965
50.0707         50,0707
49.5734         49,5734
48.9895         48,9895
48.1724         48,1724
50.4956         50,4956
49.1679         49,1679
52.1491         52,1491
52.8540         52,8540
49.6502         49,6502
51.0351         51,0351
48.6435         48,6435
48.0900         48,0900
51.1621         51,1621
50.1320         50,1320
50.6349         50,6349
49.2270         49,2270
49.5429         49,5429
51.3774         51,3774
52.2220         52,2220
49.5742         49,5742
49.9198         49,9198
49.8413         49,8413
49.2144         49,2144
49.4250         49,4250
50.2300         50,2300
49.3920         49,3920
50.8060         50,8060
